id,user_id,created,updated,accounting_reference,barcode,deleted,delivery,demo_mode,description,discountable,display_for_customers,eat_in,external_id,image,index,number,price,purchases,removable_ingredients,section_id,status,takeaway,title,trainee_mode,type,variable_price,vat,voucher,add_on_category_ids,printer_category_ids,standard_voucher_validity,manage_inventory,all_you_can_eat,all_you_can_eat_item_ids,all_you_can_eat_validity,section_id_menu,rating,votes,purchases_menu,price_menu,status_menu,type_menu,title_menu,index_menu,item_id,order_count,places
5955150,20455,1729223589,1729223589,,,0,1,0,"Tomat, ost, skinke, pepperoni, kebab, pølser, kylling, oksekød, bacon",1,1,1,,,0,35.0,108.0,,Tomat|Ost|Skinke|Pepperoni|Kebab|Pølser|Kylling|Oksekød|Bacon,5955080.0,Active,1,Luigis,0.0,Normal,0,25.0,0,5954949|5954951,,,0,0,,,,,,,,,,,,,,
5955151,20455,1729223589,1729223589,,,0,1,0,"Tomat, ost + 6 toppings. Skriv dine valg i kommentar feltet når du går til kassen",1,1,1,,,1,36.0,98.0,,Tomat|Ost + 6 toppings. Skriv dine valg i kommentar feltet når du går til kassen,5955080.0,Active,1,Byg Selv,0.0,Normal,0,25.0,0,5954948|5954951,,,0,0,,,,,,,,,,,,,,
5955152,20455,1729223589,1729223589,,,0,1,0,"Tomat, ost + 4 toppings. Skriv dine valg i kommentar feltet når du går til kassen",1,1,1,,,2,36.0,88.0,,Tomat|Ost + 4 toppings. Skriv dine valg i kommentar feltet når du går til kassen,5955080.0,Active,1,a. Byg Selv,0.0,Normal,0,25.0,0,5954947|5954951,,,0,0,,,,,,,,,,,,,,
5955153,20455,1729223589,1729223589,,,0,1,0,"Tomat, ost + 2 toppings. Skriv dine valg i kommentar feltet når du går til kassen.",1,1,1,,,3,36.0,78.0,,Tomat|Ost + 2 toppings. Skriv dine valg i kommentar feltet når du går til kassen.,5955080.0,Active,1,b. Byg Selv,0.0,Normal,0,25.0,0,5954946|5954951,,,0,0,,,,,,,,,,,,,,
5955154,20455,1729223589,1729223589,,,0,1,0,"Tomat, ost, skinke, spaghetti, kødsovs",1,1,1,,,0,37.0,88.0,,Tomat|Ost|Skinke|Spaghetti|Kødsovs,5955081.0,Active,1,Impanati,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955155,20455,1729223589,1729223589,,,0,1,0,"Tomat, ost, skinke, kødsovs, rejer, champignon, bearnaisesovs, hvidløg",1,1,1,,,1,38.0,88.0,,Tomat|Ost|Skinke|Kødsovs|Rejer|Champignon|Bearnaisesovs|Hvidløg,5955081.0,Active,1,Tartaruga,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955156,20455,1729223589,1729223589,,,0,1,0,"Tomat, ost, spaghetti, kebab, champignon, paprika, bearnaisesovs",1,1,1,,,2,39.0,88.0,,Tomat|Ost|Spaghetti|Kebab|Champignon|Paprika|Bearnaisesovs,5955081.0,Active,1,Chiuso,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955157,20455,1729223589,1729223589,,,0,1,0,"Tomat, ost, skinke pepperoni, pølser, bearnaisesovs, hvidløg",1,1,1,,,3,40.0,88.0,,Tomat|Ost|Skinke pepperoni|Pølser|Bearnaisesovs|Hvidløg,5955081.0,Active,1,Cabriolet (halv indbagt),0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955158,20455,1729223589,1729223589,,,0,1,0,"Tomat, ost, kebab, kylling, champignon, løg, paprika, bearnaisesovs",1,1,1,,,4,41.0,88.0,,Tomat|Ost|Kebab|Kylling|Champignon|Løg|Paprika|Bearnaisesovs,5955081.0,Active,1,Semiaperto (halv indbagt),0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955159,20455,1729223589,1729223589,,,0,1,0,"Tomat, ost, spaghetti, kebab, kylling, paprika, salat, dressing",1,1,1,,,5,42.0,98.0,,Tomat|Ost|Spaghetti|Kebab|Kylling|Paprika|Salat|Dressing,5955081.0,Active,1,Bene (halvindbagt),0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955160,20455,1729223589,1729223589,,,0,1,0,"Tomat, ost, spaghetti, kødsovs",1,1,1,,,0,43.0,68.0,,Tomat|Ost|Spaghetti|Kødsovs,5955082.0,Active,1,Superman,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955161,20455,1729223589,1729223589,,,0,1,0,"Tomat, ost, skinke, pølser",1,1,1,,,1,44.0,68.0,,Tomat|Ost|Skinke|Pølser,5955082.0,Active,1,Batman,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955162,20455,1729223589,1729223589,,,0,1,0,"Tomat, ost, kebab, pommes frites, dressing",1,1,1,,,2,45.0,68.0,,Tomat|Ost|Kebab|Pommes frites|Dressing,5955082.0,Active,1,Spiderman,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955163,20455,1729223589,1729223589,,,0,1,0,"5 stk nuggets m. Pomfritter remoulade, ketchup",1,1,1,,,3,46.0,68.0,,5 stk nuggets m. Pomfritter remoulade|Ketchup,5955082.0,Active,1,Ironman,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955164,20455,1729223589,1729223589,,,0,1,0,"1 stk fiskefilet m.Pomfritter, remoulade, ketchup",1,1,1,,,4,47.0,68.0,,1 stk fiskefilet m.Pomfritter|Remoulade|Ketchup,5955082.0,Active,1,Hulk,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955165,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,0,1.0,0.0,,,5955083.0,Active,1,"Alm, Deep Pan",0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955166,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,1,2.0,0.0,,,5955083.0,Active,1,Fam,0.0,Normal,0,25.0,0,5954951,,,0,0,,,,,,,,,,,,,,
5955167,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,0,48.0,88.0,,,5955084.0,Active,1,Skinke og Pepperoni,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955168,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,1,49.0,88.0,,,5955084.0,Active,1,Kylling og Bacon,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955169,20455,1729223589,1729223589,,,0,1,0,Kebap kylling salat læg tomat agurk dressing,1,1,1,,,2,50.0,88.0,,,5955084.0,Active,1,Kebab Kylling,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955170,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,3,51.0,88.0,,,5955084.0,Active,1,Falafel Oksekød,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955171,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,0,52.0,70.0,,,5955085.0,Active,1,Pita Kylling,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955172,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,1,53.0,70.0,,,5955085.0,Active,1,Pita Kebab,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955173,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,2,54.0,70.0,,,5955085.0,Active,1,Pita Skinke,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955174,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,3,55.0,70.0,,,5955085.0,Active,1,Pita Tun,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955175,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,4,56.0,70.0,,,5955085.0,Active,1,Pita Rejer,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955176,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,5,57.0,70.0,,,5955085.0,Active,1,Pita Falafel,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955177,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,6,58.0,70.0,,,5955085.0,Active,1,Pita Bøf,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955178,20455,1729223589,1729223589,,,0,1,0,"Løg, champignon, paprika, tomatsovs",1,1,1,,,7,59.0,76.0,,,5955085.0,Active,1,Pita Kebab (Stegt),0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955179,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,0,60.0,75.0,,,5955086.0,Active,1,Durum Kylling,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955180,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,1,61.0,75.0,,,5955086.0,Active,1,Durum Kebab,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955181,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,2,62.0,75.0,,,5955086.0,Active,1,Durum Skinke,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955182,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,3,63.0,75.0,,,5955086.0,Active,1,Durum Tun,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955183,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,4,64.0,75.0,,,5955086.0,Active,1,Durum Rejer,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955184,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,5,65.0,75.0,,,5955086.0,Active,1,Durum Falafel,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955185,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,6,66.0,75.0,,,5955086.0,Active,1,Durum Bøf,0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955186,20455,1729223589,1729223589,,,0,1,0,"Løg, champignon, paprika, tomatsovs",1,1,1,,,7,67.0,78.0,,,5955086.0,Active,1,Durum Kebab (Stegt),0.0,Normal,0,25.0,0,5954952,,,0,0,,,,,,,,,,,,,,
5955187,20455,1729223589,1729223589,,,0,1,0,"Med kylling, champignon, løg, paprika, tomatsovs, flødesovs, (parmesan i bæger)",1,1,1,,,0,68.0,98.0,,,5955087.0,Active,1,Spaghetti Bene,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955188,20455,1729223589,1729223589,,,0,1,0,"Med skinke og bacon, æg, flødesovs, parmesan",1,1,1,,,1,69.0,98.0,,,5955087.0,Active,1,Spaghetti Carbonara,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955189,20455,1729223589,1729223589,,,0,1,0,"Med kødsovs, tomatsovs, flødesovs, parmesan i bæger",1,1,1,,,2,70.0,98.0,,,5955087.0,Active,1,Spaghetti Bolognese,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955190,20455,1729223589,1729223589,,,0,1,0,"Med kylling, champignon, paprika, karry, tomatsovs, flødesovs, parmesan i bæger",1,1,1,,,3,72.0,98.0,,,5955087.0,Active,1,Penne Strigliare,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955191,20455,1729223589,1729223589,,,0,1,0,"Med kebab, pølser, majs, tomatsovs, flødesovs, parmesan i bæger",1,1,1,,,4,73.0,98.0,,,5955087.0,Active,1,Penne,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955192,20455,1729223589,1729223589,,,0,1,0,"Med kylling, bacon, frisk tomat, tomatsovs flødesovs, parmesan i bæger",1,1,1,,,5,74.0,98.0,,,5955087.0,Active,1,Tortelini,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955193,20455,1729223589,1729223589,,,0,1,0,"Med skinke, pølser ,løg, champignon, tomatsovs, flødesovs, parmesan i bæger",1,1,1,,,6,75.0,98.0,,,5955087.0,Active,1,Tagliatella,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955194,20455,1729223589,1729223589,,,0,1,0,"Med Rejer, muslinger blæksprutteringe, løg, champignon, paprika, tomatsauce, fløde og hvidløg",1,1,1,,,7,75.0,98.0,,,5955087.0,Active,1,a. Pasta Luigi,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955195,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,0,76.0,70.0,,,5955088.0,Active,1,Klassisk,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955196,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,1,77.0,80.0,,,5955088.0,Active,1,Cheese og Bacon,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955197,20455,1729223589,1729223589,,,0,1,0,Med salsa og jalapenos,1,1,1,,,2,78.0,80.0,,,5955088.0,Active,1,Mexicansk,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955198,20455,1729223589,1729223589,,,0,1,0,"2 Bøffer, dobbelt bacon og dobbelt cheddarost",1,1,1,,,3,79.0,90.0,,,5955088.0,Active,1,Luigis Burger,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955199,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,4,80.0,70.0,,,5955088.0,Active,1,Sprød Kylling Burger,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955200,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,5,81.0,70.0,,,5955088.0,Active,1,Cheeseburger,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955201,20455,1729223589,1729223589,,,0,1,0,"Med Kylling pomfritter el. Kartoffelbåde blandet salat, remoulade, citronskiver",1,1,1,,,0,82.0,98.0,,,5955089.0,Active,1,½ Grillkylling,0.0,Normal,0,25.0,0,5954953,,,0,0,,,,,,,,,,,,,,
5955202,20455,1729223589,1729223589,,,0,1,0,"2 stk. Fiskefilet pomfritter el. Kartoffelbåde blandet salat, remoulade, citronskiver",1,1,1,,,1,83.0,89.0,,,5955089.0,Active,1,Fiskefilet,0.0,Normal,0,25.0,0,5954953,,,0,0,,,,,,,,,,,,,,
5955203,20455,1729223589,1729223589,,,0,1,0,"Pomfritter kebab, løg, cremefraiche dressing, salat, tomat, agurk (stor portion)",1,1,1,,,2,84.0,88.0,,,5955089.0,Active,1,Kebabmix,0.0,Normal,0,25.0,0,5954953,,,0,0,,,,,,,,,,,,,,
5955204,20455,1729223589,1729223589,,,0,1,0,"Med Pomfritter, kylling, løg, creme fraiche dressing, salat, tomat, agurk (stor portion)",1,1,1,,,3,85.0,88.0,,,5955089.0,Active,1,Kyllingemix,0.0,Normal,0,25.0,0,5954953,,,0,0,,,,,,,,,,,,,,
5955205,20455,1729223589,1729223589,,,0,1,0,"Med Pølser, pomfritter, remoulade, karryketchup, ristet løg, rå løg, syltet agurk (stor portion)",1,1,1,,,4,86.0,88.0,,,5955089.0,Active,1,Pølsemix,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955206,20455,1729223589,1729223589,,,0,1,0,Med Remoulade og ketchup,1,1,1,,,5,87.0,88.0,,,5955089.0,Active,1,Fish n Chips,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955207,20455,1729223589,1729223589,,,0,1,0,"Med Kebab, speciel sovs, pommesfrites, brød, blandet salat, tzatziki i bæger",1,1,1,,,6,90.0,88.0,,,5955089.0,Active,1,Kebab Special,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955208,20455,1729223589,1729223589,,,0,1,0,"Med fetaost, sorte oliven",1,1,1,,,0,91.0,98.0,,,5955090.0,Active,1,Natural,0.0,Normal,0,25.0,0,5954952|5954954,,,0,0,,,,,,,,,,,,,,
5955209,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,1,92.0,68.0,,,5955090.0,Active,1,Kylling og Bacon,0.0,Normal,0,25.0,0,5954952|5954954,,,0,0,,,,,,,,,,,,,,
5955210,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,2,93.0,68.0,,,5955090.0,Active,1,Kebab,0.0,Normal,0,25.0,0,5954952|5954954,,,0,0,,,,,,,,,,,,,,
5955211,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,3,94.0,68.0,,,5955090.0,Active,1,Tun,0.0,Normal,0,25.0,0,5954952|5954954,,,0,0,,,,,,,,,,,,,,
5955212,20455,1729223589,1729223589,,,0,1,0,Med ost (uden løg),1,1,1,,,4,95.0,68.0,,,5955090.0,Active,1,Skinke,0.0,Normal,0,25.0,0,5954952|5954954,,,0,0,,,,,,,,,,,,,,
5955213,20455,1729223589,1729223589,,,0,1,0,Med citronskiver (uden løg),1,1,1,,,5,96.0,68.0,,,5955090.0,Active,1,Rejer,0.0,Normal,0,25.0,0,5954952|5954954,,,0,0,,,,,,,,,,,,,,
5955214,20455,1729223589,1729223589,,,0,1,0,Med bløde løg,1,1,1,,,0,98.0,110.0,,,5955091.0,Active,1,Dansk Bøf,0.0,Normal,0,25.0,0,5954955,,,0,0,,,,,,,,,,,,,,
5955215,20455,1729223589,1729223589,,,0,1,0,Stærk Krydret,1,1,1,,,1,99.0,110.0,,,5955091.0,Active,1,Græsk Bøf,0.0,Normal,0,25.0,0,5954955,,,0,0,,,,,,,,,,,,,,
5955216,20455,1729223589,1729223589,,,0,1,0,"Med Remoulade, ketchup, mayo og pommes frites sauce",1,1,1,,,0,100.0,42.0,,,5955092.0,Active,1,Pommes Frites - Lille,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955217,20455,1729223589,1729223589,,,0,1,0,"Med Remoulade, ketchup, mayo og pommes frites sauce",1,1,1,,,1,101.0,52.0,,,5955092.0,Active,1,Pommes Frites - Stor,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955218,20455,1729223589,1729223589,,,0,1,0,Med ost og tzatziki i bæger,1,1,1,,,2,103.0,70.0,,,5955092.0,Active,1,Hvidløgs Brød,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955219,20455,1729223589,1729223589,,,0,1,0,"3 stk. Hotwings, 3 stk. Nuggets, 3 stk. Chili Cheese Tops, 3 stk. Løgringe med pommes frites, remoulade, ketchup, mayo og pommes frites sauce",1,1,1,,,3,104.0,88.0,,,5955092.0,Active,1,Snack Box,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955220,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,0,1.0,12.0,,,5955093.0,Active,1,I Bæger,0.0,Normal,0,25.0,0,5954958,,,0,0,,,,,,,,,,,,,,
5955221,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,0,1.0,20.0,,,5955094.0,Active,1,0.5L Kildevand.,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955222,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,1,2.0,28.0,,,5955094.0,Active,1,0.4 L Cocio,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955223,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,2,3.0,28.0,,,5955094.0,Active,1,0.5L Sodavand,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955224,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,3,4.0,48.0,,,5955094.0,Active,1,1.5L Sodavand.,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955225,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,4,5.0,28.0,,,5955094.0,Active,1,Øl.,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955226,20455,1729223589,1729223589,,,0,1,0,,1,1,1,,,5,6.0,145.0,,,5955094.0,Active,1,1 Flaske Vin,0.0,Normal,0,25.0,0,,,,0,0,,,,,,,,,,,,,,
5955383,20455,1729226174,1729226527,,,0,1,0,"Mozzarella, Gorgonzola, Chedar ost, Feta ost, Parmesan ost",1,1,1,,,0,1.0,78.0,,Mozzarella|Gorgonzola|Chedar ost|Feta ost|Parmesan ost,5955366.0,Active,1,Mozzarella,0.0,Normal,0,25.0,0,5955238|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955384,20455,1729226174,1729226333,,,0,1,0,"Tomat, ost, pepperoni, oksekød",1,1,1,,,1,1.0,78.0,,Tomat|Ost|Pepperoni|Oksekød,5955366.0,Active,1,"Tomat, Ost, Pepperoni",0.0,Normal,0,25.0,0,5955238|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955385,20455,1729226174,1729226340,,,0,1,0,"Tomat, ost, kebab, salat, dressing",1,1,1,,,2,2.0,78.0,,Tomat|Ost|Kebab|Salat|Dressing,5955366.0,Active,1,"Tomat, Ost, Kebab",0.0,Normal,0,25.0,0,5955238|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955386,20455,1729226174,1729226347,,,0,1,0,"Tomat, ost, skinke, pepperoni",1,1,1,,,3,3.0,78.0,,Tomat|Ost|Skinke|Pepperoni,5955366.0,Active,1,"Tomat, Ost, Skinke",0.0,Normal,0,25.0,0,5955238|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955387,20455,1729226174,1729226353,,,0,1,0,"Tomat, ost, spaghetti, kødsovs",1,1,1,,,4,4.0,78.0,,Tomat|Ost|Spaghetti|Kødsovs,5955366.0,Active,1,"Tomat, Ost, Spaghetti",0.0,Normal,0,25.0,0,5955238|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955388,20455,1729226174,1729226365,,,0,1,0,"Tomat, ost, skinke, pølser",1,1,1,,,5,5.0,78.0,,Tomat|Ost|Skinke|Pølser,5955366.0,Active,1,"Tomat, Ost, Skinke, Pølser",0.0,Normal,0,25.0,0,5955238|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955389,20455,1729226174,1729226372,,,0,1,0,"Tomat, ost, kylling, paprika, karry",1,1,1,,,6,6.0,78.0,,Tomat|Ost|Kylling|Paprika|Karry,5955366.0,Active,1,"Tomat, Ost, Kylling",0.0,Normal,0,25.0,0,5955238|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955390,20455,1729226174,1729226379,,,0,1,0,"Tomat, ost, skinke, champignon",1,1,1,,,7,7.0,78.0,,Tomat|Ost|Skinke|Champignon,5955366.0,Active,1,"Tomat, Ost, Skinke, Champignon",0.0,Normal,0,25.0,0,5955238|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955391,20455,1729226174,1729226387,,,0,1,0,"Tomat, ost, oksekød, champignon",1,1,1,,,8,8.0,78.0,,Tomat|Ost|Oksekød|Champignon,5955366.0,Active,1,"Tomat, Ost, Oksekød",0.0,Normal,0,25.0,0,5955238|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955392,20455,1729226174,1729226396,,,0,1,0,"Tomat, ost, skinke, ananas",1,1,1,,,9,9.0,78.0,,Tomat|Ost|Skinke|Ananas,5955366.0,Active,1,"Tomat, Ost, Skinke, Ananas",0.0,Normal,0,25.0,0,5955238|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955393,20455,1729226174,1729226406,,,0,1,0,"Tomat, ost, skinke, oksekød",1,1,1,,,10,10.0,78.0,,Tomat|Ost|Skinke|Oksekød,5955366.0,Active,1,"Tomat, Ost, Skinke, Oksekød",0.0,Normal,0,25.0,0,5955238|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955394,20455,1729226174,1729226414,,,0,1,0,"Tomat, ost, pepperoni, kebab, pølser, oksekød",1,1,1,,,11,11.0,88.0,,Tomat|Ost|Pepperoni|Kebab|Pølser|Oksekød,5955366.0,Active,1,Venezia,0.0,Normal,0,25.0,0,5955239|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955395,20455,1729226174,1729226423,,,0,1,0,"Tomat, ost, spaghetti, kebab, kødsovs, løg, paprika",1,1,1,,,12,12.0,88.0,,Tomat|Ost|Spaghetti|Kebab|Kødsovs|Løg|Paprika,5955366.0,Active,1,Pisa,0.0,Normal,0,25.0,0,5955239|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955396,20455,1729226174,1729226430,,,0,1,0,"Tomat, ost, skinke, pølser, oksekød, ananas",1,1,1,,,13,13.0,88.0,,Tomat|Ost|Skinke|Pølser|Oksekød|Ananas,5955366.0,Active,1,San Remo,0.0,Normal,0,25.0,0,5955239|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955397,20455,1729226174,1729226437,,,0,1,0,"Tomat, ost, skinke, løg, bacon, oksekød",1,1,1,,,14,14.0,88.0,,Tomat|Ost|Skinke|Løg|Bacon|Oksekød,5955366.0,Active,1,Strandvejen,0.0,Normal,0,25.0,0,5955239|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955398,20455,1729226174,1729226444,,,0,1,0,"Tomat, ost, skinke, kebab, pepperoni, bacon",1,1,1,,,15,15.0,88.0,,Tomat|Ost|Skinke|Kebab|Pepperoni|Bacon,5955366.0,Active,1,Palermo,0.0,Normal,0,25.0,0,5955239|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955399,20455,1729226174,1729226452,,,0,1,0,"Tomat, ost, kylling, kebab, oksekød, bacon",1,1,1,,,16,16.0,88.0,,Tomat|Ost|Kylling|Kebab|Oksekød|Bacon,5955366.0,Active,1,Roma,0.0,Normal,0,25.0,0,5955239|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955400,20455,1729226174,1729226460,,,0,1,0,"Tomat, ost, kebab, oksekød, løg, paprika, champignon, gorgonzola",1,1,1,,,17,17.0,98.0,,Tomat|Ost|Kebab|Oksekød|Løg|Paprika|Champignon|Gorgonzola,5955366.0,Active,1,Gorgonzola,0.0,Normal,0,25.0,0,5955240|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955401,20455,1729226174,1729226467,,,0,1,0,"Tomat, ost, kebab, oksekød, løg, champignon, grønpeber, fetaost",1,1,1,,,18,18.0,98.0,,Tomat|Ost|Kebab|Oksekød|Løg|Champignon|Grønpeber|Fetaost,5955366.0,Active,1,Feta,0.0,Normal,0,25.0,0,5955240|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955402,20455,1729226174,1729226476,,,0,1,0,"Tomat, ost, champignon, løg, ananas, grøn peber, paprika, oliven, majs, ærter, artiskok",1,1,1,,,19,19.0,98.0,,Tomat|Ost|Champignon|Løg|Ananas|Grøn peber|Paprika|Oliven|Majs|ærter|Artiskok,5955366.0,Active,1,Vegetale,0.0,Normal,0,25.0,0,5955240|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955403,20455,1729226174,1729226486,,,0,1,0,"Tomat, ost, kylling, kebab, oksekød, løg, champignon, paprika, chili",1,1,1,,,20,20.0,98.0,,Tomat|Ost|Kylling|Kebab|Oksekød|Løg|Champignon|Paprika|Chili,5955366.0,Active,1,Sicilia,0.0,Normal,0,25.0,0,5955240|5955242|5955243,,,0,0,,,,,,,,,,,,,,
5955404,20455,1729226174,1729226494,,,0,1,0,"Tomat, ost, skinke, pepperoni, pølser, oksekød, bearnaisesovs, bacon",1,1,1,,,21,21.0,98.0,,Tomat|Ost|Skinke|Pepperoni|Pølser|Oksekød|Bearnaisesovs|Bacon,5955366.0,Active,1,Verona,0.0,Normal,0,25.0,0,5955240|5955242|5955243,,,0,0,,,,,,,,,,,,,,
